,user_id,created_at,tweet,hashtags,retweet_count,favourite_count,tweet_url
666,b'Preetproud',2020-09-20 19:10:53,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
667,b'quarantinegurrl',2020-09-20 19:10:51,"b""@quarantinegurrl's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
668,b'guddiikaur',2020-09-20 19:10:50,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/lcmBYqUnK2',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/lcmBYqUnK2', 'expanded_url': 'https://twitter.com/i/web/status/1307759138605273089', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
669,b'guddiikaur',2020-09-20 19:10:48,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/5DV5aBdSy3',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/5DV5aBdSy3', 'expanded_url': 'https://twitter.com/i/web/status/1307759131403653122', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
670,b'priyaakaurrr',2020-09-20 19:10:48,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\n\nQ: Why Is\xe2\x80\xa6 https://t.co/oMs7riP1g9',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [47, 57]}, {'text': 'Referendum2020', 'indices': [58, 73]}, {'text': 'SFJ', 'indices': [77, 81]}]",0,0,"[{'url': 'https://t.co/oMs7riP1g9', 'expanded_url': 'https://twitter.com/i/web/status/1307759130589921281', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
671,b'param_paramveer',2020-09-20 19:10:40,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
672,b'YourGirlAshaa',2020-09-20 19:10:37,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
673,b'param_paramveer',2020-09-20 19:10:36,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
674,b'Keeraatkr',2020-09-20 19:10:32,"b""@Keeraatkr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
675,b'MahtabRaushan',2020-09-20 19:10:32,"b""@MahtabRaushan's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
676,b'YourGirlAshaa',2020-09-20 19:10:31,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
677,b'mahii_preet',2020-09-20 19:10:30,b'Great #TerryFox BUT Pathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\nQ: Why Is Te\xe2\x80\xa6 https://t.co/9VutXgVy9B',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [46, 56]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'SFJ', 'indices': [76, 80]}]",0,0,"[{'url': 'https://t.co/9VutXgVy9B', 'expanded_url': 'https://twitter.com/i/web/status/1307759053741883392', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
678,b'Keeraatkr',2020-09-20 19:10:29,"b""@Keeraatkr's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
679,b'sohnikaur_',2020-09-20 19:10:29,b'Great #TerryFox BUT\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\nQ: Why Is Te\xe2\x80\xa6 https://t.co/Dt4f95RxNI',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [46, 56]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'SFJ', 'indices': [76, 80]}]",0,0,"[{'url': 'https://t.co/Dt4f95RxNI', 'expanded_url': 'https://twitter.com/i/web/status/1307759050516553728', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
680,b'sohnikaur_',2020-09-20 19:10:28,b'Great #TerryFox BUT\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d \nQ: Why Terr\xe2\x80\xa6 https://t.co/TG1QCTDJYm',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [46, 56]}, {'text': 'Referendum2020', 'indices': [57, 72]}, {'text': 'SFJ', 'indices': [76, 80]}]",0,0,"[{'url': 'https://t.co/TG1QCTDJYm', 'expanded_url': 'https://twitter.com/i/web/status/1307759048180334597', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
681,b'sohnikaur_',2020-09-20 19:10:28,b'Great #TerryFox BUT\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Fai\xe2\x80\xa6 https://t.co/mNByOTegc5',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [64, 74]}, {'text': 'Referendum2020', 'indices': [75, 90]}, {'text': 'SFJ', 'indices': [94, 98]}]",0,0,"[{'url': 'https://t.co/mNByOTegc5', 'expanded_url': 'https://twitter.com/i/web/status/1307759045667942400', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
682,b'sohnikaur_',2020-09-20 19:10:27,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\nQ: Why Terry\xe2\x80\xa6 https://t.co/6bA6xB8eim',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/6bA6xB8eim', 'expanded_url': 'https://twitter.com/i/web/status/1307759043512070144', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [115, 138]}]"
683,b'MahtabRaushan',2020-09-20 19:10:24,"b""@MahtabRaushan's account has been withheld in India in response to a legal demand. Learn more.""",[],0,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
684,b'KaavniKk',2020-09-20 19:10:24,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\n\nQ: Why Ter\xe2\x80\xa6 https://t.co/ZD8H50FpoV',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [47, 57]}, {'text': 'Referendum2020', 'indices': [58, 73]}, {'text': 'SFJ', 'indices': [77, 81]}]",0,0,"[{'url': 'https://t.co/ZD8H50FpoV', 'expanded_url': 'https://twitter.com/i/web/status/1307759029687640066', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
685,b'KaavniKk',2020-09-20 19:10:23,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/GbOLVcKHuE',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/GbOLVcKHuE', 'expanded_url': 'https://twitter.com/i/web/status/1307759027162689543', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
686,b'KaavniKk',2020-09-20 19:10:22,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/ffjeYHpvG3',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/ffjeYHpvG3', 'expanded_url': 'https://twitter.com/i/web/status/1307759021089345536', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
687,b'mannu_preett',2020-09-20 19:10:11,b'#SFJ #khalistan #Canada4khalistan\n\nGreat #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan\xe2\x80\xa6 https://t.co/8JbulCkRHX',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'khalistan', 'indices': [5, 15]}, {'text': 'Canada4khalistan', 'indices': [16, 33]}, {'text': 'TerryFox', 'indices': [41, 50]}, {'text': 'Khalistan', 'indices': [100, 110]}]",0,0,"[{'url': 'https://t.co/8JbulCkRHX', 'expanded_url': 'https://twitter.com/i/web/status/1307758974104727554', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]"
688,b'sarabjot_singh_',2020-09-20 19:10:09,b'Great #TerryFox BUT\n\nPathetic move by @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ After B\xe2\x80\xa6 https://t.co/2wN0Mex5hl',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [73, 83]}, {'text': 'Referendum2020', 'indices': [84, 99]}, {'text': 'SFJ', 'indices': [103, 107]}]",0,0,"[{'url': 'https://t.co/2wN0Mex5hl', 'expanded_url': 'https://twitter.com/i/web/status/1307758965992960001', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
689,b'mannu_preett',2020-09-20 19:10:09,b'#SFJ #khalistan #Canada4khalistan\nGreat #TerryFox BUT\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ\xe2\x80\xa6 https://t.co/rYkUvD1mMv',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'khalistan', 'indices': [5, 15]}, {'text': 'Canada4khalistan', 'indices': [16, 33]}, {'text': 'TerryFox', 'indices': [40, 49]}, {'text': 'Khalistan', 'indices': [80, 90]}, {'text': 'Referendum2020', 'indices': [91, 106]}, {'text': 'SFJ', 'indices': [110, 114]}]",0,0,"[{'url': 'https://t.co/rYkUvD1mMv', 'expanded_url': 'https://twitter.com/i/web/status/1307758965598629888', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
690,b'mannu_preett',2020-09-20 19:10:07,b'#SFJ #khalistan #Canada4Khalistan\nGreat #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ\xe2\x80\xa6 https://t.co/VHGepFtKyh',"[{'text': 'SFJ', 'indices': [0, 4]}, {'text': 'khalistan', 'indices': [5, 15]}, {'text': 'Canada4Khalistan', 'indices': [16, 33]}, {'text': 'TerryFox', 'indices': [40, 49]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",0,0,"[{'url': 'https://t.co/VHGepFtKyh', 'expanded_url': 'https://twitter.com/i/web/status/1307758960175468545', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
691,b'ekamkaur86',2020-09-20 19:10:06,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\n\nQ: Why Is\xe2\x80\xa6 https://t.co/Gnu35XMK23',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [47, 57]}, {'text': 'Referendum2020', 'indices': [58, 73]}, {'text': 'SFJ', 'indices': [77, 81]}]",0,0,"[{'url': 'https://t.co/Gnu35XMK23', 'expanded_url': 'https://twitter.com/i/web/status/1307758955104481280', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}]"
692,b'ekamkaur86',2020-09-20 19:10:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\n\nQ: Why Ter\xe2\x80\xa6 https://t.co/4wIQfVED5n',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [47, 57]}, {'text': 'Referendum2020', 'indices': [58, 73]}, {'text': 'SFJ', 'indices': [77, 81]}]",0,0,"[{'url': 'https://t.co/4wIQfVED5n', 'expanded_url': 'https://twitter.com/i/web/status/1307758950763421696', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
693,b'I_mannatt',2020-09-20 19:10:05,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/j7U1tlSdKZ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/j7U1tlSdKZ', 'expanded_url': 'https://twitter.com/i/web/status/1307758949165404161', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
694,b'I_mannatt',2020-09-20 19:10:04,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/h01FygiL1Y',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/h01FygiL1Y', 'expanded_url': 'https://twitter.com/i/web/status/1307758946682310662', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
695,b'ekamkaur86',2020-09-20 19:10:04,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/zPitmLKZnQ',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/zPitmLKZnQ', 'expanded_url': 'https://twitter.com/i/web/status/1307758944740405250', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
696,b'I_mannatt',2020-09-20 19:10:03,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/64cd1LTcBp',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,0,"[{'url': 'https://t.co/64cd1LTcBp', 'expanded_url': 'https://twitter.com/i/web/status/1307758941582045186', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
697,b'ekamkaur86',2020-09-20 19:10:02,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/EnqVJ5hGYH',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/EnqVJ5hGYH', 'expanded_url': 'https://twitter.com/i/web/status/1307758937689776128', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
698,b'_AmanPreetKaur',2020-09-20 19:08:46,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/hFlEe1yZAe',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/hFlEe1yZAe', 'expanded_url': 'https://twitter.com/i/web/status/1307758620210327552', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
699,b'_AmanPreetKaur',2020-09-20 19:08:43,b'Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry\xe2\x80\xa6 https://t.co/SQHVtgadCB',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [54, 64]}, {'text': 'Referendum2020', 'indices': [65, 80]}]",0,0,"[{'url': 'https://t.co/SQHVtgadCB', 'expanded_url': 'https://twitter.com/i/web/status/1307758608579522560', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
700,b'_AmanPreetKaur',2020-09-20 19:08:40,b'Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being F\xe2\x80\xa6 https://t.co/mBdne15f0T',"[{'text': 'TerryFox', 'indices': [6, 15]}, {'text': 'Khalistan', 'indices': [65, 75]}, {'text': 'Referendum2020', 'indices': [76, 91]}, {'text': 'SFJ', 'indices': [95, 99]}]",0,1,"[{'url': 'https://t.co/mBdne15f0T', 'expanded_url': 'https://twitter.com/i/web/status/1307758593425510402', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]"
701,b'Veer_Kaurrr',2020-09-20 18:57:54,b'RT @Ashakaur20: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed Pe\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",16,0,[]
702,b'aratijagpreet',2020-09-20 18:57:21,b'RT @Ashakaur20: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed Pe\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",16,0,[]
703,b'YourGirlAshaa',2020-09-20 18:57:17,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
704,b'kauranjalii',2020-09-20 18:57:05,b'RT @sohnikaur_: Great #TerryFox BUT\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\nQ: Why Terry Did Not\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [62, 72]}, {'text': 'Referendum2020', 'indices': [73, 88]}, {'text': 'SFJ', 'indices': [92, 96]}]",5,0,[]
705,b'YourGirlAshaa',2020-09-20 18:57:03,"b""@YourGirlAshaa's account has been withheld in India in response to a legal demand. Learn more.""",[],5,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [83, 93]}]"
706,b'kauranjalii',2020-09-20 18:56:57,b'RT @Ashakaur20: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed Pe\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",16,0,[]
707,b'mahii_preet',2020-09-20 18:56:57,b'RT @JasweenKaur7: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [24, 33]}, {'text': 'Khalistan', 'indices': [83, 93]}, {'text': 'Referendum2020', 'indices': [94, 109]}, {'text': 'SFJ', 'indices': [113, 117]}]",1,0,[]
708,b'mahii_preet',2020-09-20 18:56:29,b'RT @SiyaKaur17: Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry \nYou Ar\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [70, 80]}, {'text': 'Referendum2020', 'indices': [81, 96]}]",1,0,[]
709,b'param_paramveer',2020-09-20 18:56:28,"b""@param_paramveer's account has been withheld in India in response to a legal demand. Learn more.""",[],16,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [85, 95]}]"
710,b'Preetproud',2020-09-20 18:56:23,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],5,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
711,b'Preetproud',2020-09-20 18:56:20,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],5,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
712,b'Preetproud',2020-09-20 18:56:18,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],4,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
713,b'preetttii',2020-09-20 18:56:16,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
714,b'_AmanPreetKaur',2020-09-20 18:56:13,b'RT @Soniakaurr: Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry \nYou Ar\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [70, 80]}, {'text': 'Referendum2020', 'indices': [81, 96]}]",3,0,[]
715,b'preetttii',2020-09-20 18:56:10,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
716,b'Preetproud',2020-09-20 18:56:06,"b""@Preetproud's account has been withheld in India in response to a legal demand. Learn more.""",[],2,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [80, 90]}]"
717,b'sohnikaur_',2020-09-20 18:56:06,b'RT @Ashakaur20: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed Pe\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",16,0,[]
718,b'mahii_preet',2020-09-20 18:56:04,b'RT @SiyaKaur17: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \n\nAfter Being Failed Pe\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [81, 91]}, {'text': 'Referendum2020', 'indices': [92, 107]}, {'text': 'SFJ', 'indices': [111, 115]}]",1,0,[]
719,b'mahii_preet',2020-09-20 18:56:01,b'RT @SiyaKaur17: Great #TerryFox BUT\n\nPathetic @CBCTerry Labels #Khalistan #Referendum2020 By #SFJ An Act Of \xe2\x80\x9cTerrorism\xe2\x80\x9d\nQ: Why Terry Did No\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [63, 73]}, {'text': 'Referendum2020', 'indices': [74, 89]}, {'text': 'SFJ', 'indices': [93, 97]}]",1,0,[]
720,b'_AmanPreetKaur',2020-09-20 18:55:59,"b""@preetttii's account has been withheld in India in response to a legal demand. Learn more.""",[],1,0,"[{'url': 'https://support.twitter.com/articles/20169222', 'expanded_url': 'https://support.twitter.com/articles/20169222', 'display_url': 'Learn more', 'indices': [79, 89]}]"
721,b'mahii_preet',2020-09-20 18:55:48,b'RT @SiyaKaur17: Great #TerryFox BUT\n\nPathetic @CBCTerry Is Annoyed At #Khalistan #Referendum2020 Posters At Surrey !\n\nQ: \nWhy Terry \nYou Ar\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [22, 31]}, {'text': 'Khalistan', 'indices': [70, 80]}, {'text': 'Referendum2020', 'indices': [81, 96]}]",1,0,[]
722,b'jasmeetoo',2020-09-20 18:55:43,b'RT @sarabjot_bro: Great #TerryFox BUT\n\nPathetic @CBCTerry concludes No Support For #Khalistan #Referendum2020 By #SFJ \nAfter Being Failed P\xe2\x80\xa6',"[{'text': 'TerryFox', 'indices': [24, 33]}, {'text': 'Khalistan', 'indices': [83, 93]}, {'text': 'Referendum2020', 'indices': [94, 109]}, {'text': 'SFJ', 'indices': [113, 117]}]",1,0,[]
