,tweet,hashtags,label
2151,picture show pannun pakistani sponsor make khalistan referendum twitter r,"['Pannun', 'Pakistani', 'Khalistan', 'Referendum', 'Twitter']",1
2152,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2153,indian sikh youth need b vigilant amp nt fall trap desperate khalistanis back pakistan failure p,"['Indian', 'Sikh', 'Khalistanis', 'Pakistan', 'P']",1
2154,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2155,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2156,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2157,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2158,sfj amp pannun would learn sikh community never fall trap khalistan p,"['SFJ', 'Pannun', 'SikhCommunity', 'Khalistan', 'P']",1
2159,indian sikh youth need b vigilant amp nt fall trap desperate khalistanis back pakistan f,"['Indian', 'Sikh', 'Khalistanis', 'Pakistan']",1
2160,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2161,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2162,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2163,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2164,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2165,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2166,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2167,b true dont want khalistan want greaterkhalistan pakistan use u fi,"['khalistan', 'greaterkhalistan']",1
2168,no doubt pakistan back khalistan nt link sjf would speak pak ampxe,"['Pakistan', 'Khalistan', 'SJF']",1
2169,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2170,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2171,khalistan pakistan sponsor terrorist group khalistan hypothetical delusion which nothing,['Khalistan'],1
2172,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2173,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2174,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2175,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
2176,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2177,khalistan solution get right farmer punjab sfj offer million punjab,"['Khalistan', 'Farmers', 'Punjab', 'SFJ']",1
2178,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2179,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2180,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2181,no doubt pakistan back khalistan nt link sjf would speak pak ampxe,"['Pakistan', 'Khalistan', 'SJF']",1
2182,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2183,no doubt pakistan back khalistan nt link sjf would speak pak ampxe,"['Pakistan', 'Khalistan', 'SJF']",1
2184,no doubt pakistan back khalistan nt link sjf would speak pak ampxe,"['Pakistan', 'Khalistan', 'SJF']",1
2185,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
2186,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2187,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2188,khalistan answer india anti farmer bill sfj offer punjab haryana farmer which great,"['Khalistan', 'india', 'SFJ', 'Punjab']",1
2189,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2190,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2191,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2192,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2193,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2194,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2195,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2196,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2197,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2198,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2199,b sikh openly reject registration sf j stall man desert stall rexdale gurdwara sahib g,"['Sikh', 'SFJ']",1
2200,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2201,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2202,no doubt pakistan back khalistan nt link sjf would speak pa,"['Pakistan', 'Khalistan', 'SJF']",1
2203,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2204,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2205,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2206,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
2207,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come ne,"['SFJ', 'Referendums', 'India', 'Pannu']",1
2208,sfj conduct referendum different place india amp fail miserably everywhere nw team pannu h come,"['SFJ', 'Referendums', 'India', 'Pannu']",1
2209,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2210,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2211,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2212,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2213,twitter also promote khalistan addition misguide sikh youth canada actively support,['Khalistan'],1
2214,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2215,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2216,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2217,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2218,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2219,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2220,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2221,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2222,plea file delhi hc criminal action twitter promote khalistan movement,"['Twitter', 'Khalistan']",1
2223,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2224,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2225,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2226,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2227,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2228,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2229,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2230,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2231,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2232,pannun not listen real sikh imaginary world doesnt care sikh community,"['Pannun', 'RealSikhs', 'SikhCommunity']",1
2233,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2234,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2235,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2236,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2237,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2238,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2239,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2240,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2241,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2242,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2243,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2244,b pannun not listen real sikh imaginary world doesnt care,"['Pannun', 'RealSikhs']",1
2245,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2246,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2247,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2248,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2249,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2250,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2251,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2252,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2253,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2254,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2255,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2256,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2257,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2258,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2259,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2260,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2261,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2262,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2263,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2264,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2265,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2266,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2267,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2268,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2269,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2270,khalistan movement come end illogical logically no reason create khalistan,['Khalistan'],1
2271,khalistan movement come end illogical logically no reason create khalistan,['Khalistan'],1
2272,,[],1
2273,keep mind raw agent khalistan otherwise sikh community fi,"['Khalistan', 'Sikh']",1
2274,b khalistan pakistan personal motive no one think sikh brother sister everybody use u,"['Khalistan', 'Pakistan', 'Sikh']",1
2275,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2276,brutality go punjab which part hindu state whereas,[],1
2277,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2278,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2279,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2280,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2281,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2282,basically pannun try hard make maximum money november know what khalistan alread,"['Pannun', 'November', 'Khalistan']",1
2283,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2284,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2285,basically pannun try hard make maximum money november know what khalistan alread,"['Pannun', 'November', 'Khalistan']",1
2286,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2287,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2288,sfj announce mn grant farmer khalistan support sfj khalistan,"['SFJ', 'Khalistan']",1
2289,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2290,great terry fox pathetic label khalistan referendum sfj act,"['TerryFox', 'Khalistan', 'Referendum2020', 'SFJ']",1
2291,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2292,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2293,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2294,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2295,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2296,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2297,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2298,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2299,basically pannun try hard make maximum money november know what khalistan alread,"['Pannun', 'November', 'Khalistan']",1
2300,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2301,basically pannun try hard make maximum money november know what khalistan alread,"['Pannun', 'November', 'Khalistan']",1
2302,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2303,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2304,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2305,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2306,pakistan use sikh khalistan ulterior motif therefore want greaterkhalistan,"['pakistan', 'sikhs', 'khalistan', 'Greaterkhalistan']",1
2307,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2308,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2309,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2310,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2311,why sf j late program rail roko big flop show no sikh ever interest join sf j khalistan,"['SFJ', 'RailRoko', 'Sikh', 'SFJ', 'Khalistan']",1
2312,basically pannun try hard make maximum money november know what khalistan alr,"['Pannun', 'November', 'Khalistan']",1
2313,wish sikh could actually erase pannun picture depict real intention sikh community pannun te,"['Sikhs', 'Pannun', 'SikhCommunity']",1
2314,oh stop laugh,"['Pannun', 'RealSi']",1
2315,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2316,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2317,totally understandable khalistan answer india anti farmer bill sfj offer million punjab,"['Khalistan', 'SFJ', 'Punjab']",1
2318,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2319,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2320,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2321,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2322,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2323,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2324,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2325,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2326,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2327,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2328,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2329,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2330,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2331,hey pannun why,"['Pannun', 'Khalistan', 'Pakistan']",1
2332,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2333,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2334,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2335,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2336,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2337,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2338,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2339,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2340,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2341,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2342,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2343,let remind chittisinghpura massacre th march indian military personn,['Indian'],1
2344,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2345,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2346,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2347,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2348,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2349,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2350,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2351,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2352,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2353,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2354,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2355,sikh community world include india protest hindutva r terrorism refer,['Refer'],1
2356,sikh community world include india protest hindutva r terrorism,[],1
2357,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2358,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2359,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2360,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2361,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2362,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2363,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2364,b account withhold india response legal demand learn,[],1
2365,memorandum submit pak high commission phc dsgmc demand safety amp security sikh family pakistan amp h,"['PHC', 'DSGMC', 'Sikh', 'Pakistan']",1
2366,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2367,no sikh india support idea khalistan ask separate state khalistan name sikhism,"['Sikh', 'India', 'Khalistan', 'Khalistan', 'Sikhism']",1
2368,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2369,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2370,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2371,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2372,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2373,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2374,b khalistan answer india anti farmer bill sfj offer million punjab haryana farmer e,['SFJ'],1
2375,pannun actual status socalled khalistan referendum vote still want doo,"['Pannun', 'Khalistan', 'referendum2020']",1
2376,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2377,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2378,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2379,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2380,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2381,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2382,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2383,shame khalistani supporter whoever do no right stay punjab request leave ou,['ShameOnKhalistaniSupporters'],1
2384,shame khalistani supporter whoever do no right stay punjab request leave,['ShameOnKhalistaniSupporters'],1
2385,trick question correct answer khalistan,['Khalistan'],1
2386,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2387,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2388,mr pannun what real indian sikh want sikh inseparable part india proud,"['Sikh', 'India']",1
2389,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2390,dear sfj pannun khalistan supporter please answer question ask video stop kha,"['SFJ', 'Pannun', 'Khalistan', 'Kha']",1
2391,pakistan play game weaken destabilize india pakistan show sympathy khalistan movement,['Pakistan'],1
2392,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2393,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2394,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2395,pannun amp minion dont try hard wont get neither vote nor socalled khalistan bo,['Khalistan'],1
2396,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2397,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2398,no sikh india support idea khalistan ask separate state khalistan name sikhism,"['Sikh', 'India', 'Khalistan', 'Khalistan', 'Sikhism']",1
2399,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2400,b khalistan answer india anti farmer bill sfj offer punjab haryana farmer sf,['SFJ'],1
2401,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2402,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2403,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2404,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2405,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2406,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2407,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2408,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2409,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2410,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2411,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2412,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2413,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2414,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2415,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2416,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2417,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2418,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2419,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2420,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2421,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2422,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2423,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2424,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2425,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2426,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2427,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2428,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2429,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2430,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2431,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2432,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2433,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2434,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2435,socalled pure country call pakistan kill murder blast commute inhuman atrocity thei,[],1
2436,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2437,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2438,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2439,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2440,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2441,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2442,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2443,sikh wake see reality pakistan promote khalistan one side whereas sid,"['Sikhs', 'Pakistan', 'Khalistan']",1
2444,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2445,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2446,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2447,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2448,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2449,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2450,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2451,no doubt pakistan back khalistan nt link sjf would speak pak amp deman,"['Pakistan', 'Khalistan', 'SJF']",1
2452,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2453,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2454,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2455,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2456,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2457,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2458,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2459,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2460,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2461,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2462,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2463,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2464,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2465,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2466,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2467,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2468,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2469,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2470,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2471,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2472,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2473,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2474,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2475,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2476,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2477,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2478,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2479,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2480,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2481,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2482,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2483,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2484,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2485,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2486,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2487,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2488,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2489,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2490,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2491,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2492,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2493,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
2494,petition delhi high court whose server use promotion khalistan serious,['Khalistan'],1
